WELL,DEPTH,FACIES,FORMATION,GR,HC,ILD,NPHI,PERM,PHIE,RHOB,SW,VSH
15/9-F-12,2486.406,,Lista Fm,130.968,0.0,0.4619,0.3249,0.0,0.0,2.2543,1.0,1.0
15/9-F-12,2486.5584,,Lista Fm,135.012,0.0,0.4822,0.3161,0.0,0.0,2.2699,1.0,1.0
15/9-F-12,2486.7108,,Lista Fm,130.088,0.0,0.5092,0.3015,0.0,0.0,2.2564,1.0,1.0
15/9-F-12,2486.8632,,Lista Fm,131.298,0.0,0.5065,0.2815,0.0,0.0,2.2542,1.0,1.0
15/9-F-12,2487.0156,,Lista Fm,131.105,0.0,0.558,0.2663,0.0,0.0,2.2791,1.0,1.0
15/9-F-12,2487.168,,Lista Fm,134.572,0.0,0.5344,0.2616,0.0,0.0,2.3021,1.0,1.0
15/9-F-12,2487.3204,,Lista Fm,136.139,0.0,0.5365,0.256,0.0,0.0,2.3202,1.0,1.0
15/9-F-12,2487.4728,,Lista Fm,133.746,0.0,0.5556,0.2823,0.0,0.0,2.3146,1.0,1.0
15/9-F-12,2487.6252,,Lista Fm,134.847,0.0,0.5698,0.2836,0.0,0.0,2.2846,1.0,1.0
15/9-F-12,2487.7776,,Lista Fm,133.829,0.0,0.5382,0.3214,0.0,0.0,2.231,1.0,1.0
15/9-F-12,2487.93,,Lista Fm,134.736,0.0,0.4608,0.3101,0.0,0.0,2.189,1.0,1.0
15/9-F-12,2488.0824,,Lista Fm,131.16,0.0,0.4366,0.3146,0.0,0.0,2.1987,1.0,1.0
15/9-F-12,2488.2348,,Lista Fm,131.518,0.0,0.4444,0.3053,0.0,0.0,2.2115,1.0,1.0
15/9-F-12,2488.3872,,Lista Fm,131.078,0.0,0.4923,0.3114,0.0,0.0,2.2258,1.0,1.0
15/9-F-12,2488.5396,,Lista Fm,135.397,0.0,0.5608,0.2673,0.0,0.0,2.2043,1.0,1.0
15/9-F-12,2488.692,,Lista Fm,133.829,0.0,0.5223,0.3158,0.0,0.0,2.1758,1.0,1.0
15/9-F-12,2488.8444,,Lista Fm,129.785,0.0,0.5116,0.39,0.0,0.0,2.075,1.0,1.0
15/9-F-12,2488.9968,,Lista Fm,124.833,0.0,0.5174,0.3548,0.0,0.0,2.1567,1.0,1.0
15/9-F-12,2489.1492,,Lista Fm,120.817,0.0,0.566,0.3063,0.0,0.0,2.182,1.0,1.0
15/9-F-12,2489.3016,,Lista Fm,122.853,0.0,0.5555,0.2774,0.0,0.0,2.0701,1.0,1.0
15/9-F-12,2489.454,,Lista Fm,123.761,0.0,0.5825,0.2844,0.0,0.0,1.8352,1.0,1.0
15/9-F-12,2489.6064,,Lista Fm,125.026,0.0,0.6,0.3068,0.0,0.0,2.0961,1.0,1.0
15/9-F-12,2489.7588,,Lista Fm,127.584,0.0,0.608,0.3052,0.0,0.0,2.1234,1.0,1.0
15/9-F-12,2489.9112,,Lista Fm,126.484,0.0,0.6003,0.3304,0.0,0.0,2.1714,1.0,1.0
15/9-F-12,2490.0636,,Lista Fm,125.494,0.0,0.613,0.3008,0.0,0.0,2.19,1.0,1.0
15/9-F-12,2490.216,,Lista Fm,119.332,0.0,0.6555,0.3224,0.0,0.0,2.2026,1.0,0.993925
15/9-F-12,2490.3684,,Lista Fm,118.974,0.0,0.665,0.3013,0.0,0.0,2.187,1.0,0.990674
15/9-F-12,2490.5208,,Lista Fm,118.974,0.0,0.5666,0.3149,0.0,0.0,2.191,1.0,0.990674
15/9-F-12,2490.6732,,Lista Fm,119.909,0.0,0.5856,0.338,0.0,0.0,2.1825,1.0,0.999176
15/9-F-12,2490.8256,,Lista Fm,118.809,0.0,0.6256,0.3593,0.0,0.0,2.1931,1.0,0.989174
15/9-F-12,2490.978,,Lista Fm,115.673,0.0,0.6264,0.4007,0.0,0.0,2.2058,1.0,0.960665
15/9-F-12,2491.1304,,Lista Fm,120.157,0.0,0.6211,0.3541,0.0,0.0,2.2373,1.0,1.0
15/9-F-12,2491.2828,,Lista Fm,116.113,0.0,0.6049,0.333,0.0,0.0,2.2492,1.0,0.964665
15/9-F-12,2491.4352,,Lista Fm,118.507,0.0,0.4991,0.3113,0.0,0.0,2.1831,1.0,0.986423
15/9-F-12,2491.5876,,Lista Fm,114.655,0.0,0.6661,0.3139,0.0,0.0,2.1689,1.0,0.951412
15/9-F-12,2491.74,,Lista Fm,117.681,0.0,0.6048,0.3368,0.0,0.0,2.1218,1.0,0.97892
15/9-F-12,2491.8924,,Lista Fm,122.908,0.0,0.5148,0.3802,0.0,0.0,2.154,1.0,1.0
15/9-F-12,2492.0448,,Lista Fm,124.008,0.0,0.4603,0.3547,0.0,0.0,2.1469,1.0,1.0
15/9-F-12,2492.1972,,Lista Fm,123.293,0.0,0.5261,0.3246,0.0,0.0,2.1927,1.0,1.0
15/9-F-12,2492.3496,,Lista Fm,117.626,0.0,0.5474,0.2734,0.0,0.0,2.2074,1.0,0.97842
15/9-F-12,2492.502,,Lista Fm,114.71,0.0,0.5207,0.3038,0.0,0.0,2.2158,1.0,0.951912
15/9-F-12,2492.6544,,Lista Fm,118.286,0.0,0.5654,0.3246,0.0,0.0,2.2054,1.0,0.984422
15/9-F-12,2492.8068,,Lista Fm,120.212,0.0,0.6119,0.2794,0.0,0.0,2.2046,1.0,1.0
15/9-F-12,2492.9592,,Lista Fm,121.395,0.0,0.5865,0.2781,0.0,0.0,2.1892,1.0,1.0
15/9-F-12,2493.1116,,Lista Fm,122.77,0.0,0.605,0.2872,0.0,0.0,2.1699,1.0,1.0
15/9-F-12,2493.264,,Lista Fm,124.971,0.0,0.6589,0.325,0.0,0.0,2.1419,1.0,1.0
15/9-F-12,2493.4164,,Lista Fm,125.053,0.0,0.5896,0.331,0.0,0.0,2.1226,1.0,1.0
15/9-F-12,2493.5688,,Lista Fm,123.018,0.0,0.5985,0.3256,0.0,0.0,2.1027,1.0,1.0
15/9-F-12,2493.7212,,Lista Fm,120.9,0.0,0.594,0.334,0.0,0.0,2.0658,1.0,1.0
15/9-F-12,2493.8736,,Lista Fm,121.01,0.0,0.5574,0.3416,0.0,0.0,2.031,1.0,1.0
15/9-F-12,2494.026,,Lista Fm,125.053,0.0,0.5478,0.3711,0.0,0.0,2.0327,1.0,1.0
15/9-F-12,2494.1784,,Lista Fm,128.272,0.0,0.5235,0.3659,0.0,0.0,2.042,1.0,1.0
15/9-F-12,2494.3308,,Lista Fm,128.63,0.0,0.5606,0.3697,0.0,0.0,2.0535,1.0,1.0
15/9-F-12,2494.4832,,Lista Fm,124.036,0.0,0.6027,0.3632,0.0,0.0,2.0381,1.0,1.0
15/9-F-12,2494.6356,,Lista Fm,115.123,0.0,0.6137,0.4013,0.0,0.0,1.9245,1.0,0.955663
15/9-F-12,2494.788,,Lista Fm,113.555,0.0,0.6244,0.3618,0.036867,0.0175775,1.9769,1.0,0.941408
15/9-F-12,2494.9404,,Lista Fm,111.547,0.0,0.6514,0.3589,0.0726301,0.0230542,1.9988,1.0,0.923153
15/9-F-12,2495.0928,,Lista Fm,112.922,0.0,0.5943,0.3623,0.0465918,0.0193031,2.1309,1.0,0.935656
15/9-F-12,2495.2452,,Lista Fm,114.573,0.0,0.5346,0.4099,0.0,0.0,2.0977,1.0,0.950661
15/9-F-12,2495.3976,,Lista Fm,116.416,0.0,0.5316,0.4329,0.0,0.0,2.104,1.0,0.967416
15/9-F-12,2495.55,,Lista Fm,116.223,0.0,0.4935,0.3711,0.0,0.0,2.1468,1.0,0.965665
15/9-F-12,2495.7024,,Lista Fm,115.04,0.0,0.7076,0.3313,0.0,0.0,2.1879,1.0,0.954913
15/9-F-12,2495.8548,,Lista Fm,114.573,0.0,0.6576,0.3121,0.0,0.0,2.2699,1.0,0.950661
15/9-F-12,2496.0072,,Lista Fm,115.701,0.0,0.5815,0.2869,0.0,0.0,2.3151,1.0,0.960915
15/9-F-12,2496.1596,,Lista Fm,113.94,0.0,0.7058,0.2291,8.28539E-4,0.0073582,2.3203,1.0,0.944909
15/9-F-12,2496.312,,Lista Fm,111.822,0.0,0.7134,0.1934,0.0,0.0,2.2661,1.0,0.925654
15/9-F-12,2496.4644,,Lista Fm,114.188,0.0,0.7027,0.192,4.37463E-4,0.00626732,2.2077,1.0,0.94716
15/9-F-12,2496.6168,,Lista Fm,116.223,0.0,0.6936,0.2287,0.0,0.0,2.2111,1.0,0.965665
15/9-F-12,2496.7692,,Lista Fm,118.892,0.0,0.5319,0.2613,0.0,0.0,2.2124,1.0,0.989924
15/9-F-12,2496.9216,,Lista Fm,123.403,0.0,0.5618,0.2943,0.0,0.0,2.2256,1.0,1.0
15/9-F-12,2497.074,,Lista Fm,127.254,0.0,0.5188,0.2917,0.0,0.0,2.1872,1.0,1.0
15/9-F-12,2497.2264,,Lista Fm,127.612,0.0,0.5715,0.2867,0.0,0.0,2.1645,1.0,1.0
15/9-F-12,2497.3788,,Lista Fm,120.625,0.0,0.5804,0.2943,0.0,0.0,2.1335,1.0,1.0
15/9-F-12,2497.5312,,Lista Fm,117.241,0.0,0.6932,0.3005,0.0,0.0,2.1366,1.0,0.974919
15/9-F-12,2497.6836,,Lista Fm,117.626,0.0,0.8031,0.3114,0.0,0.0,2.1415,1.0,0.97842
15/9-F-12,2497.836,,Lista Fm,118.176,0.0,0.6503,0.2905,0.0,0.0,2.1534,1.0,0.983422
15/9-F-12,2497.9884,,Lista Fm,113.582,0.0,0.5826,0.2911,0.00621722,0.0118126,2.1794,1.0,0.941658
15/9-F-12,2498.1408,,Lista Fm,112.565,0.0,0.6283,0.29,2.49E-5,0.00369937,2.2283,1.0,0.932405
15/9-F-12,2498.2932,,Lista Fm,110.557,0.0,0.6916,0.2992,0.0,0.0,2.2679,1.0,0.91415
15/9-F-12,2498.4456,,Lista Fm,111.107,0.0,0.7383,0.2832,1.59E-7,0.00130315,2.2473,1.0,0.919152
15/9-F-12,2498.598,,Lista Fm,110.914,0.0,0.6575,0.2888,0.00764459,0.0144345,2.1754,1.0,0.917401
15/9-F-12,2498.7504,,Lista Fm,116.223,0.0,0.6059,0.3336,0.0,0.0,2.1354,1.0,0.965665
15/9-F-12,2498.9028,,Lista Fm,117.956,0.0,0.5694,0.3674,0.0,0.0,2.1223,1.0,0.981421
15/9-F-12,2499.0552,,Lista Fm,117.406,0.0,0.5911,0.3587,0.0,0.0,2.1488,1.0,0.976419
15/9-F-12,2499.2076,,Lista Fm,115.59,0.0,0.6459,0.3394,0.0,0.0,2.1733,1.0,0.959914
15/9-F-12,2499.36,,Lista Fm,116.883,0.0,0.5591,0.3407,0.0,0.0,2.2492,1.0,0.971667
15/9-F-12,2499.5124,,Lista Fm,116.608,0.0,0.5325,0.3465,0.0,0.0,2.2936,1.0,0.969167
15/9-F-12,2499.6648,,Lista Fm,115.233,0.0,0.6592,0.2822,0.0,0.0,2.2769,1.0,0.956663
15/9-F-12,2499.8172,,Lista Fm,113.115,0.0,0.6799,0.2516,4.19E-5,0.00401262,2.2244,1.0,0.937407
15/9-F-12,2499.9696,,Lista Fm,110.446,0.0,0.6775,0.2205,1.14543E-4,0.00580324,2.225,1.0,0.913149
15/9-F-12,2500.122,,Lista Fm,110.529,0.0,0.6463,0.2139,1.26E-7,0.00127203,2.2866,1.0,0.9139
15/9-F-12,2500.2744,,Lista Fm,113.747,0.0,0.6466,0.21,9.44819E-4,0.00768215,2.3243,1.0,0.943159
15/9-F-12,2500.4268,,Lista Fm,123.885,0.0,0.6509,0.2184,0.0,0.0,2.3067,1.0,1.0
15/9-F-12,2500.5792,,Lista Fm,125.315,0.0,0.7006,0.2142,0.0,0.0,2.3048,1.0,1.0
15/9-F-12,2500.7316,,Lista Fm,119.86,0.0,0.7424,0.2042,0.0,0.0,2.3022,1.0,0.998728
15/9-F-12,2500.884,,Lista Fm,119.595,0.0,0.7169,0.1986,0.0,0.0,2.3009,1.0,0.99632
15/9-F-12,2501.0364,,Lista Fm,118.086,0.0,0.7234,0.1961,0.0,0.0,2.2978,1.0,0.982597
15/9-F-12,2501.1888,,Lista Fm,118.615,0.0,0.7269,0.2027,0.0,0.0,2.2897,1.0,0.987413
15/9-F-12,2501.3412,,Lista Fm,115.543,0.0,0.6952,0.2017,0.0,0.0,2.2868,1.0,0.959485
15/9-F-12,2501.4936,,Lista Fm,112.101,0.0,0.7369,0.2212,5.48E-8,9.75238E-4,2.2452,1.0,0.928188
15/9-F-12,2501.646,,Lista Fm,114.643,0.0,0.6963,0.2693,0.0,0.0,2.1529,1.0,0.9513
15/9-F-12,2501.7984,,Lista Fm,113.928,0.0,0.6512,0.4094,0.0317609,0.01656,2.0469,1.0,0.9448
15/9-F-12,2501.9508,,Lista Fm,118.324,0.0,0.4307,0.5401,0.0,0.0,2.0326,1.0,0.984765
15/9-F-12,2502.1032,,Lista Fm,117.53,0.0,0.4374,0.3769,0.0,0.0,2.0788,1.0,0.977542
15/9-F-12,2502.2556,,Lista Fm,115.755,0.0,0.5446,0.2804,0.0,0.0,2.1577,1.0,0.961412
15/9-F-12,2502.408,,Lista Fm,113.743,0.0,0.6099,0.2523,0.00196413,0.00904192,2.1941,1.0,0.943115
15/9-F-12,2502.5604,,Lista Fm,113.319,0.0,0.6719,0.2569,2.50673E-4,0.0058915,2.2132,1.0,0.939263
15/9-F-12,2502.7128,,Lista Fm,113.16,0.0,0.703,0.2421,0.0,0.0,2.2598,1.0,0.937818
15/9-F-12,2502.8652,,Lista Fm,111.041,0.0,0.8397,0.2174,1.51E-6,0.0021566,2.2914,1.0,0.918558
15/9-F-12,2503.0176,,Lista Fm,111.121,0.0,0.7646,0.2059,1.88E-5,0.00375884,2.3051,1.0,0.91928
15/9-F-12,2503.17,,Lista Fm,113.319,0.0,0.7917,0.2052,6.51E-5,0.00436555,2.2975,1.0,0.939263
15/9-F-12,2503.3224,,Lista Fm,113.478,0.0,0.7321,0.2095,4.54E-6,0.00239072,2.2791,1.0,0.940707
15/9-F-12,2503.4748,,Lista Fm,111.253,0.0,0.6854,0.2164,1.89E-12,1.03996E-4,2.272,1.0,0.920484
15/9-F-12,2503.6272,,Lista Fm,113.981,0.0,0.6967,0.2311,7.85E-7,0.00156153,2.2688,1.0,0.945281
15/9-F-12,2503.7796,,Lista Fm,112.498,0.0,0.6435,0.2472,2.42E-6,0.00221208,2.2833,1.0,0.931799
15/9-F-12,2503.932,,Lista Fm,119.225,0.0,0.691,0.245,0.0,0.0,2.2778,1.0,0.99295
15/9-F-12,2504.0844,,Lista Fm,117.477,0.0,0.691,0.2401,0.0,0.0,2.2923,1.0,0.97706
15/9-F-12,2504.2368,,Lista Fm,120.204,0.0,0.7383,0.2463,0.0,0.0,2.2989,1.0,1.0
15/9-F-12,2504.3892,,Lista Fm,115.623,0.0,0.7207,0.2497,0.0,0.0,2.3055,1.0,0.960207
15/9-F-12,2504.5416,,Lista Fm,120.019,0.0,0.7057,0.2708,0.0,0.0,2.289,1.0,1.0
15/9-F-12,2504.694,,Lista Fm,124.706,0.0,0.6892,0.2968,0.0,0.0,2.2543,1.0,1.0
15/9-F-12,2504.8464,,Lista Fm,126.031,0.0,0.58,0.3078,0.0,0.0,2.2435,1.0,1.0
15/9-F-12,2504.9988,,Lista Fm,123.832,0.0,0.7719,0.284,0.0,0.0,2.2503,1.0,1.0
15/9-F-12,2505.1512,,Lista Fm,115.808,0.0,0.8559,0.261,0.0,0.0,2.2653,1.0,0.961893
15/9-F-12,2505.3036,,Lista Fm,116.947,0.0,0.8927,0.2457,0.0,0.0,2.2587,1.0,0.972245
15/9-F-12,2505.456,,Lista Fm,113.849,0.0,0.8245,0.2312,0.0,0.0,2.2547,1.0,0.944077
15/9-F-12,2505.6084,,Lista Fm,122.138,0.0,0.6397,0.2161,0.0,0.0,2.284,1.0,1.0
15/9-F-12,2505.7608,,Lista Fm,120.893,0.0,0.6111,0.2025,0.0,0.0,2.3237,1.0,1.0
15/9-F-12,2505.9132,,Lista Fm,122.032,0.0,0.678,0.2122,0.0,0.0,2.3024,1.0,1.0
15/9-F-12,2506.0656,,Lista Fm,117.344,0.0,0.7511,0.2269,0.0,0.0,2.2886,1.0,0.975856
15/9-F-12,2506.218,,Lista Fm,115.067,0.0,0.6597,0.2344,0.0,0.0,2.2655,1.0,0.955152
15/9-F-12,2506.3704,,Lista Fm,115.967,0.0,0.629,0.2312,0.0,0.0,2.2876,1.0,0.963337
15/9-F-12,2506.5228,,Lista Fm,119.145,0.0,0.6533,0.2218,0.0,0.0,2.2892,1.0,0.992227
15/9-F-12,2506.6752,,Lista Fm,123.117,0.0,0.7007,0.2296,0.0,0.0,2.2907,1.0,1.0
15/9-F-12,2506.8276,,Lista Fm,125.248,0.0,0.6797,0.2518,0.0,0.0,2.2932,1.0,1.0
15/9-F-12,2506.98,,Lista Fm,127.655,0.0,0.6913,0.2819,0.0,0.0,2.2785,1.0,1.0
15/9-F-12,2507.1324,,Lista Fm,128.979,0.0,0.6926,0.2808,0.0,0.0,2.2662,1.0,1.0
15/9-F-12,2507.2848,,Lista Fm,126.482,0.0,0.757,0.2516,0.0,0.0,2.2535,1.0,1.0
15/9-F-12,2507.4372,,Lista Fm,123.864,0.0,0.7028,0.242,0.0,0.0,2.2392,1.0,1.0
15/9-F-12,2507.5896,,Lista Fm,123.262,0.0,0.6594,0.2353,0.0,0.0,2.2176,1.0,1.0
15/9-F-12,2507.742,,Lista Fm,125.278,0.0,0.8134,0.2733,0.0,0.0,2.1456,1.0,1.0
15/9-F-12,2507.8944,,Lista Fm,126.993,0.0,0.7831,0.3204,0.0,0.0,2.1247,1.0,1.0
15/9-F-12,2508.0468,,Lista Fm,126.692,0.0,0.6136,0.359,0.0,0.0,2.1431,1.0,1.0
15/9-F-12,2508.1992,,Lista Fm,124.375,0.0,0.6104,0.3187,0.0,0.0,2.2633,1.0,1.0
15/9-F-12,2508.3516,,Lista Fm,121.847,0.0,0.7304,0.2761,0.0,0.0,2.4987,1.0,1.0
15/9-F-12,2508.504,,Lista Fm,119.319,0.0,0.5904,0.2436,0.0,0.0,2.5498,1.0,0.993813
15/9-F-12,2508.6564,,Lista Fm,118.206,0.0,0.6282,0.2344,0.0,0.0,2.5163,1.0,0.983691
15/9-F-12,2508.8088,,Lista Fm,117.604,0.0,0.7272,0.2415,0.0,0.0,2.3738,1.0,0.978219
15/9-F-12,2508.9612,,Lista Fm,119.711,0.0,0.7405,0.2594,0.0,0.0,2.3973,1.0,0.997369
15/9-F-12,2509.1136,,Lista Fm,122.419,0.0,0.8881,0.2564,0.0,0.0,2.3874,1.0,1.0
15/9-F-12,2509.266,,Lista Fm,125.428,0.0,0.5831,0.2548,0.0,0.0,2.3659,1.0,1.0
15/9-F-12,2509.4184,,Lista Fm,125.729,0.0,0.5857,0.2646,0.0,0.0,2.3428,1.0,1.0
15/9-F-12,2509.5708,,Lista Fm,124.947,0.0,0.6508,0.2848,0.0,0.0,2.3283,1.0,1.0
15/9-F-12,2509.7232,,Lista Fm,123.442,0.0,0.6105,0.2762,0.0,0.0,2.3239,1.0,1.0
15/9-F-12,2509.8756,,Lista Fm,121.938,0.0,0.4995,0.2664,0.0,0.0,2.3411,1.0,1.0
15/9-F-12,2510.028,,Lista Fm,121.817,0.0,0.6109,0.2508,0.0,0.0,2.3503,1.0,1.0
15/9-F-12,2510.1804,,Lista Fm,122.118,0.0,0.6413,0.262,0.0,0.0,2.3444,1.0,1.0
15/9-F-12,2510.3328,,Lista Fm,124.826,0.0,0.6712,0.2605,0.0,0.0,2.3299,1.0,1.0
15/9-F-12,2510.4852,,Lista Fm,127.234,0.0,0.6781,0.2622,0.0,0.0,2.3368,1.0,1.0
15/9-F-12,2510.6376,,Lista Fm,130.153,0.0,0.626,0.2503,0.0,0.0,2.3469,1.0,1.0
15/9-F-12,2510.79,,Lista Fm,130.665,0.0,0.7258,0.2251,0.0,0.0,2.3448,1.0,1.0
15/9-F-12,2510.9424,,Lista Fm,133.373,0.0,0.7965,0.2024,0.0,0.0,2.3415,1.0,1.0
15/9-F-12,2511.0948,,Lista Fm,135.57,0.0,0.6853,0.1879,0.0,0.0,2.3313,1.0,1.0
15/9-F-12,2511.2472,,Lista Fm,137.887,0.0,0.6487,0.1931,0.0,0.0,2.34,1.0,1.0
15/9-F-12,2511.3996,,Lista Fm,138.489,0.0,0.7009,0.2033,0.0,0.0,2.3288,1.0,1.0
15/9-F-12,2511.552,,Lista Fm,139.091,0.0,0.7223,0.2013,0.0,0.0,2.3404,1.0,1.0
15/9-F-12,2511.7044,,Lista Fm,138.188,0.0,0.4538,0.2076,0.0,0.0,2.3276,1.0,1.0
15/9-F-12,2511.8568,,Lista Fm,136.803,0.0,0.7085,0.2319,0.0,0.0,2.3469,1.0,1.0
15/9-F-12,2512.0092,,Lista Fm,132.891,0.0,0.8061,0.2589,0.0,0.0,2.3557,1.0,1.0
15/9-F-12,2512.1616,,Lista Fm,130.364,0.0,0.841,0.2334,0.0,0.0,2.3721,1.0,1.0
15/9-F-12,2512.314,,Lista Fm,127.535,0.0,0.8024,0.2204,0.0,0.0,2.3656,1.0,1.0
15/9-F-12,2512.4664,,Lista Fm,127.234,0.0,0.6735,0.215,0.0,0.0,2.3543,1.0,1.0
15/9-F-12,2512.6188,,Lista Fm,124.525,0.0,0.6819,0.2261,0.0,0.0,2.3409,1.0,1.0
15/9-F-12,2512.7712,,Lista Fm,122.118,0.0,0.6941,0.2148,0.0,0.0,2.3405,1.0,1.0
15/9-F-12,2512.9236,,Lista Fm,121.005,0.0,0.6781,0.2064,0.0,0.0,2.3464,1.0,1.0
15/9-F-12,2513.076,,Lista Fm,122.299,0.0,0.6113,0.1888,0.0,0.0,2.391,1.0,1.0
15/9-F-12,2513.2284,,Lista Fm,123.593,0.0,0.5983,0.1822,0.0,0.0,2.3612,1.0,1.0
15/9-F-12,2513.3808,,Lista Fm,126.03,0.0,0.5447,0.1704,0.0,0.0,2.3489,1.0,1.0
15/9-F-12,2513.5332,,Lista Fm,128.468,0.0,0.5196,0.1836,0.0,0.0,2.3135,1.0,1.0
15/9-F-12,2513.6856,,Lista Fm,131.477,0.0,0.5239,0.194,0.0,0.0,2.2739,1.0,1.0
15/9-F-12,2513.838,,Lista Fm,132.049,0.0,0.5177,0.2064,0.0,0.0,2.2907,1.0,1.0
15/9-F-12,2513.9904,,Lista Fm,132.229,0.0,0.5176,0.21,0.0,0.0,2.2891,1.0,1.0
15/9-F-12,2514.1428,,Lista Fm,131.838,0.0,0.5458,0.2048,0.0,0.0,2.3274,1.0,1.0
15/9-F-12,2514.2952,,Lista Fm,128.949,0.0,0.6333,0.199,0.0,0.0,2.3516,1.0,1.0
15/9-F-12,2514.4476,,Lista Fm,124.947,0.0,0.6439,0.1954,0.0,0.0,2.365,1.0,1.0
15/9-F-12,2514.6,,Lista Fm,120.944,0.0,0.6732,0.1893,0.0,0.0,2.3717,1.0,1.0
15/9-F-12,2514.7524,,Lista Fm,119.44,0.0,0.5897,0.1831,0.0,0.0,2.344,1.0,0.994907
15/9-F-12,2514.9048,,Lista Fm,119.44,0.0,0.607,0.1829,0.0,0.0,2.3188,1.0,0.994907
15/9-F-12,2515.0572,,Lista Fm,117.544,0.0,0.5805,0.193,0.0,0.0,2.3171,1.0,0.977672
15/9-F-12,2515.2096,,Lista Fm,115.648,0.0,0.5184,0.202,0.0,0.0,2.3155,1.0,0.960436
15/9-F-12,2515.362,,Lista Fm,114.836,0.0,0.5164,0.2029,0.0,0.0,2.3249,1.0,0.95305
15/9-F-12,2515.5144,,Lista Fm,115.919,0.0,0.6134,0.1959,0.0,0.0,2.3016,1.0,0.962899
15/9-F-12,2515.6668,,Lista Fm,119.62,0.0,0.5776,0.183,0.0,0.0,2.2842,1.0,0.996548
15/9-F-12,2515.8192,,Lista Fm,122.238,0.0,0.5294,0.167,0.0,0.0,2.2847,1.0,1.0
15/9-F-12,2515.9716,,Lista Fm,126.752,0.0,0.5194,0.1641,0.0,0.0,2.2879,1.0,1.0
15/9-F-12,2516.124,,Lista Fm,129.34,0.0,0.5323,0.169,0.0,0.0,2.3204,1.0,1.0
15/9-F-12,2516.2764,,Lista Fm,131.928,0.0,0.5848,0.1761,0.0,0.0,2.3418,1.0,1.0
15/9-F-12,2516.4288,,Lista Fm,131.838,0.0,0.6271,0.1827,0.0,0.0,2.3621,1.0,1.0
15/9-F-12,2516.5812,,Lista Fm,131.056,0.0,0.6985,0.1733,0.0,0.0,2.3431,1.0,1.0
15/9-F-12,2516.7336,,Lista Fm,130.574,0.0,0.7657,0.1789,0.0,0.0,2.3329,1.0,1.0
15/9-F-12,2516.886,,Lista Fm,130.875,0.0,0.7415,0.167,0.0,0.0,2.3189,1.0,1.0
15/9-F-12,2517.0384,,Lista Fm,132.891,0.0,0.7247,0.1684,0.0,0.0,2.3089,1.0,1.0
15/9-F-12,2517.1908,,Lista Fm,134.607,0.0,0.8467,0.1697,0.0,0.0,2.2939,1.0,1.0
15/9-F-12,2517.3432,,Lista Fm,135.088,0.0,0.7075,0.1911,0.0,0.0,2.2933,1.0,1.0
15/9-F-12,2517.4956,,Lista Fm,133.854,0.0,0.5144,0.2106,0.0,0.0,2.3053,1.0,1.0
15/9-F-12,2517.648,,Lista Fm,134.336,0.0,0.5189,0.2191,0.0,0.0,2.3151,1.0,1.0
15/9-F-12,2517.8004,,Lista Fm,133.343,0.0,0.5891,0.2271,0.0,0.0,2.354,1.0,1.0
15/9-F-12,2517.9528,,Lista Fm,132.35,0.0,0.6094,0.2278,0.0,0.0,2.3869,1.0,1.0
15/9-F-12,2518.1052,,Lista Fm,128.046,0.0,0.6234,0.2343,0.0,0.0,2.3832,1.0,1.0
15/9-F-12,2518.2576,,Lista Fm,126.451,0.0,0.566,0.2426,0.0,0.0,2.3195,1.0,1.0
15/9-F-12,2518.41,,Lista Fm,124.556,0.0,0.41,0.2839,0.0,0.0,2.2371,1.0,1.0
15/9-F-12,2518.5624,,Lista Fm,124.255,0.0,0.4575,0.32,0.0,0.0,2.1388,1.0,1.0
15/9-F-12,2518.7148,,Lista Fm,125.85,0.0,0.531,0.348,0.0,0.0,2.0573,1.0,1.0
15/9-F-12,2518.8672,,Lista Fm,127.745,0.0,0.5409,0.3539,0.0,0.0,2.0047,1.0,1.0
15/9-F-12,2519.0196,,Lista Fm,133.764,0.0,0.6981,0.361,0.0,0.0,1.992,1.0,1.0
15/9-F-12,2519.172,,Lista Fm,137.887,0.0,0.694,0.382,0.0,0.0,1.9924,1.0,1.0
15/9-F-12,2519.3244,,Lista Fm,144.206,0.0,0.859,0.4039,0.0,0.0,1.9959,1.0,1.0
15/9-F-12,2519.4768,,Lista Fm,143.514,0.0,0.8651,0.4114,0.0,0.0,2.0105,1.0,1.0
15/9-F-12,2519.6292,,Lista Fm,142.822,0.0,0.7997,0.4068,0.0,0.0,2.0375,1.0,1.0
15/9-F-12,2519.7816,,Lista Fm,138.308,0.0,0.6962,0.3748,0.0,0.0,2.0228,1.0,1.0
15/9-F-12,2519.934,,Lista Fm,136.683,0.0,0.5052,0.3944,0.0,0.0,2.0446,1.0,1.0
15/9-F-12,2520.0864,,Lista Fm,134.246,0.0,0.4207,0.4398,0.0,0.0,2.0462,1.0,1.0
15/9-F-12,2520.2388,,Lista Fm,133.433,0.0,0.3955,0.4616,0.0,0.0,2.0978,1.0,1.0
15/9-F-12,2520.3912,,Lista Fm,134.637,0.0,0.3867,0.457,0.0,0.0,2.1108,1.0,1.0
15/9-F-12,2520.5436,,Lista Fm,136.653,0.0,0.4209,0.3548,0.0,0.0,2.1568,1.0,1.0
15/9-F-12,2520.696,,Lista Fm,139.572,0.0,0.4779,0.2904,0.0,0.0,2.2141,1.0,1.0
15/9-F-12,2520.8484,,Lista Fm,136.473,0.0,0.5165,0.2441,0.0,0.0,2.2659,1.0,1.0
