DEPTH,GR,ILD,NPHI,RHOB,WELL
4392.5,46.5361,1.8254,0.1618,2.5115,15/9-F-4
4393.0,46.1453,2.0687,0.157,2.5191,15/9-F-4
4393.5,45.5036,2.1428,0.1603,2.5206,15/9-F-4
4394.0,45.5562,2.1324,0.157,2.5239,15/9-F-4
4394.5,45.5762,1.956,0.1655,2.5245,15/9-F-4
4395.0,46.2456,1.9208,0.1616,2.5198,15/9-F-4
4395.5,46.2763,1.9987,0.1659,2.5184,15/9-F-4
4396.0,46.9886,2.0486,0.1611,2.5222,15/9-F-4
4396.5,46.3217,2.1444,0.1619,2.5289,15/9-F-4
4397.0,45.4587,2.1437,0.1542,2.5304,15/9-F-4
4397.5,43.6359,2.0285,0.1536,2.5321,15/9-F-4
4398.0,43.3858,2.1094,0.1523,2.5356,15/9-F-4
4398.5,41.8005,2.2198,0.1509,2.5436,15/9-F-4
4399.0,41.382,2.2489,0.1446,2.5396,15/9-F-4
4399.5,41.3607,2.2116,0.1545,2.5417,15/9-F-4
4400.0,43.1963,2.2374,0.1583,2.54,15/9-F-4
4400.5,43.0295,2.1573,0.1521,2.5471,15/9-F-4
4401.0,40.9143,2.0274,0.148,2.5488,15/9-F-4
4401.5,38.6721,2.5082,0.1493,2.5504,15/9-F-4
4402.0,37.5215,2.4231,0.1357,2.5591,15/9-F-4
4402.5,37.6056,2.6174,0.1323,2.5604,15/9-F-4
4403.0,38.6817,2.6451,0.1324,2.5642,15/9-F-4
4403.5,40.2333,2.6428,0.1337,2.5569,15/9-F-4
4404.0,42.1461,2.5467,0.1362,2.5531,15/9-F-4
4404.5,43.3276,2.522,0.1393,2.5499,15/9-F-4
4405.0,45.3599,2.6006,0.1471,2.5495,15/9-F-4
4405.5,46.7406,2.337,0.144,2.5551,15/9-F-4
4406.0,47.9428,2.2134,0.1525,2.5508,15/9-F-4
4406.5,46.9417,2.1548,0.1553,2.5472,15/9-F-4
4407.0,46.3525,2.1855,0.1524,2.544,15/9-F-4
4407.5,45.7508,2.3381,0.149,2.551,15/9-F-4
4408.0,46.1514,2.2693,0.1494,2.5486,15/9-F-4
4408.5,45.7534,1.9934,0.1485,2.548,15/9-F-4
4409.0,43.9712,2.1296,0.1523,2.5417,15/9-F-4
4409.5,44.891,2.2115,0.149,2.5429,15/9-F-4
4410.0,45.3996,2.4783,0.1532,2.5333,15/9-F-4
4410.5,46.9058,2.3355,0.1509,2.5328,15/9-F-4
4411.0,45.5514,2.2093,0.1529,2.5347,15/9-F-4
4411.5,44.4813,2.1446,0.1517,2.5457,15/9-F-4
4412.0,43.4719,2.2759,0.1528,2.5508,15/9-F-4
4412.5,41.8632,2.2525,0.1477,2.5545,15/9-F-4
4413.0,41.4477,2.3998,0.1444,2.5521,15/9-F-4
4413.5,41.439,2.6981,0.1415,2.55,15/9-F-4
4414.0,41.5898,2.566,0.1472,2.5461,15/9-F-4
4414.5,41.9924,2.3065,0.1445,2.5467,15/9-F-4
4415.0,42.6958,2.4262,0.1501,2.5481,15/9-F-4
4415.5,44.1386,2.4265,0.1475,2.5498,15/9-F-4
4416.0,44.6135,2.394,0.1513,2.5462,15/9-F-4
4416.5,45.2807,2.4064,0.1482,2.547,15/9-F-4
4417.0,45.798,2.584,0.1462,2.5475,15/9-F-4
4417.5,44.5069,2.2527,0.1454,2.5509,15/9-F-4
4418.0,42.648,2.5744,0.141,2.5509,15/9-F-4
4418.5,40.5111,2.6944,0.1439,2.5488,15/9-F-4
4419.0,39.2638,2.5547,0.139,2.5477,15/9-F-4
4419.5,38.7891,2.6233,0.1454,2.5456,15/9-F-4
4420.0,37.9696,2.6698,0.1431,2.5449,15/9-F-4
4420.5,38.304,2.5947,0.1344,2.546,15/9-F-4
4421.0,38.4286,2.53,0.1361,2.5508,15/9-F-4
4421.5,39.5473,2.6358,0.1405,2.5564,15/9-F-4
4422.0,41.4479,2.5421,0.1407,2.5565,15/9-F-4
4422.5,43.6577,2.5698,0.1491,2.5513,15/9-F-4
4423.0,46.2815,2.5798,0.1491,2.5472,15/9-F-4
4423.5,47.7715,2.399,0.1527,2.5495,15/9-F-4
4424.0,47.1306,2.325,0.1524,2.5487,15/9-F-4
4424.5,45.8028,2.4244,0.1564,2.5494,15/9-F-4
4425.0,45.0373,2.5149,0.1506,2.54,15/9-F-4
4425.5,44.1786,2.3711,0.1517,2.5383,15/9-F-4
4426.0,43.7955,2.4769,0.1446,2.5346,15/9-F-4
4426.5,43.7659,2.4336,0.1475,2.533,15/9-F-4
4427.0,45.2629,2.413,0.157,2.5256,15/9-F-4
4427.5,47.0465,2.4132,0.1581,2.5111,15/9-F-4
4428.0,47.4183,2.2536,0.1453,2.5093,15/9-F-4
4428.5,48.2153,2.102,0.1683,2.5141,15/9-F-4
4429.0,50.5115,1.8804,0.1716,2.5222,15/9-F-4
4429.5,52.0545,1.8727,0.1638,2.5296,15/9-F-4
4430.0,52.1435,2.0368,0.1641,2.5327,15/9-F-4
4430.5,49.6907,2.0988,0.1736,2.5356,15/9-F-4
4431.0,49.6902,2.3452,0.1756,2.5341,15/9-F-4
4431.5,50.8716,2.3442,0.1765,2.5337,15/9-F-4
4432.0,53.006,1.9964,0.1581,2.5405,15/9-F-4
4432.5,51.8335,2.3477,0.1619,2.5429,15/9-F-4
4433.0,50.3436,2.7585,0.1583,2.5371,15/9-F-4
4433.5,50.7406,1.9567,0.1845,2.5416,15/9-F-4
4434.0,52.6503,1.9306,0.1798,2.5175,15/9-F-4
4434.5,58.235,1.7002,0.1998,2.5297,15/9-F-4
4435.0,61.6762,1.5123,0.2047,2.5132,15/9-F-4
4435.5,64.5913,1.2901,0.2092,2.5252,15/9-F-4
4436.0,65.1921,1.4893,0.211,2.5161,15/9-F-4
4436.5,63.2002,1.4232,0.1972,2.5086,15/9-F-4
4437.0,62.0851,2.0292,0.1939,2.5061,15/9-F-4
4437.5,60.473,2.0939,0.1905,2.4918,15/9-F-4
4438.0,61.4966,1.6485,0.1851,2.4939,15/9-F-4
4438.5,61.2627,1.7007,0.1961,2.4818,15/9-F-4
4439.0,62.9641,1.4799,0.1988,2.4804,15/9-F-4
4439.5,64.7461,1.491,0.2178,2.4792,15/9-F-4
4440.0,71.054,1.5789,0.2191,2.4858,15/9-F-4
4440.5,75.1956,1.6009,0.2193,2.4845,15/9-F-4
4441.0,80.0666,1.4581,0.2241,2.492,15/9-F-4
4441.5,80.1605,1.5688,0.2254,2.4959,15/9-F-4
4442.0,78.9335,2.0204,0.2203,2.527,15/9-F-4
4442.5,71.6,1.6554,0.211,2.5503,15/9-F-4
4443.0,61.5697,1.0009,0.1773,2.587,15/9-F-4
4443.5,46.5572,1.8345,0.1385,2.5943,15/9-F-4
4444.0,34.6613,4.0834,0.1193,2.5911,15/9-F-4
4444.5,26.0861,3.9349,0.1019,2.5865,15/9-F-4
4445.0,23.8154,4.139,0.096,2.5914,15/9-F-4
4445.5,25.16,4.3915,0.0918,2.6032,15/9-F-4
4446.0,27.9981,4.3788,0.0909,2.6136,15/9-F-4
4446.5,30.2684,5.0908,0.0932,2.612,15/9-F-4
4447.0,30.7303,5.0558,0.0953,2.6139,15/9-F-4
4447.5,31.0089,5.0107,0.0983,2.6089,15/9-F-4
4448.0,30.6252,4.5722,0.1036,2.6,15/9-F-4
4448.5,31.3036,4.6456,0.0992,2.6032,15/9-F-4
4449.0,34.329,4.5517,0.0972,2.6017,15/9-F-4
4449.5,34.5348,4.5427,0.1004,2.615,15/9-F-4
4450.0,32.6819,4.412,0.0959,2.6101,15/9-F-4
4450.5,27.6232,5.274,0.0934,2.6188,15/9-F-4
4451.0,25.9342,5.0405,0.0828,2.6205,15/9-F-4
4451.5,25.6194,5.4501,0.0855,2.6197,15/9-F-4
4452.0,28.6497,5.2118,0.098,2.6071,15/9-F-4
4452.5,28.9083,4.4335,0.0997,2.5938,15/9-F-4
4453.0,27.773,4.944,0.0777,2.5868,15/9-F-4
4453.5,22.8615,5.1978,-0.7576,2.5916,15/9-F-4
4454.0,21.1017,5.3657,-1.593,2.5986,15/9-F-4
4454.5,20.0546,5.3904,-2.4283,2.6076,15/9-F-4
4455.0,19.6934,5.5307,0.0931,2.607,15/9-F-4
4455.5,17.8868,5.7616,0.0855,2.605,15/9-F-4
4456.0,17.4572,5.7702,0.0856,2.5985,15/9-F-4
4456.5,18.1256,5.8441,0.0914,2.6092,15/9-F-4
4457.0,20.8569,5.9996,0.0908,2.6209,15/9-F-4
4457.5,23.6316,5.7702,0.0952,2.6162,15/9-F-4
4458.0,26.0114,5.2167,0.1023,2.6039,15/9-F-4
4458.5,28.886,4.8266,0.1137,2.5679,15/9-F-4
4459.0,32.4808,4.4102,0.1293,2.5375,15/9-F-4
4459.5,38.3295,3.6096,0.1438,2.5052,15/9-F-4
4460.0,44.4308,2.7299,0.1528,2.4965,15/9-F-4
4460.5,52.3768,2.3151,0.1629,2.5022,15/9-F-4
4461.0,57.267,2.1136,0.1657,2.5007,15/9-F-4
4461.5,58.4239,2.0989,0.1683,2.5023,15/9-F-4
4462.0,58.5986,2.0779,0.1636,2.4872,15/9-F-4
4462.5,58.9406,2.0287,0.1603,2.5056,15/9-F-4
4463.0,61.2731,1.9462,0.1595,2.5003,15/9-F-4
4463.5,60.6625,1.9769,0.1615,2.5076,15/9-F-4
4464.0,60.8393,1.9488,0.1651,2.494,15/9-F-4
4464.5,60.4423,1.9183,0.1719,2.4919,15/9-F-4
4465.0,61.7083,1.8709,0.1679,2.4893,15/9-F-4
4465.5,59.0965,1.8836,0.1689,2.482,15/9-F-4
4466.0,56.5566,1.8798,0.1615,2.4789,15/9-F-4
4466.5,53.3015,1.9138,0.1605,2.4805,15/9-F-4
4467.0,54.3578,1.9669,0.1606,2.4859,15/9-F-4
4467.5,55.6992,1.9608,0.1605,2.4888,15/9-F-4
4468.0,58.3243,2.0005,0.1626,2.4816,15/9-F-4
4468.5,59.7102,1.9676,0.1673,2.4739,15/9-F-4
4469.0,61.6815,1.922,0.1731,2.4684,15/9-F-4
4469.5,61.8931,1.8789,0.1756,2.4703,15/9-F-4
4470.0,61.2367,1.8446,0.1677,2.4708,15/9-F-4
4470.5,61.5423,1.8309,0.1668,2.4695,15/9-F-4
4471.0,61.788,1.8185,0.1701,2.4704,15/9-F-4
4471.5,63.2108,1.8114,0.1805,2.472,15/9-F-4
4472.0,63.9274,1.8192,0.1746,2.4726,15/9-F-4
4472.5,64.4002,1.8188,0.1638,2.4689,15/9-F-4
4473.0,64.9003,1.8174,0.1748,2.467,15/9-F-4
4473.5,63.8363,1.7937,0.1779,2.4697,15/9-F-4
4474.0,62.048,1.7496,0.1777,2.4714,15/9-F-4
4474.5,60.935,1.7599,0.1857,2.471,15/9-F-4
4475.0,60.9243,1.7526,0.1811,2.4701,15/9-F-4
4475.5,62.1252,1.6516,0.1723,2.4729,15/9-F-4
4476.0,62.86,1.5811,0.1834,2.4762,15/9-F-4
4476.5,63.8519,1.6016,0.1711,2.4693,15/9-F-4
4477.0,63.4711,1.6146,0.1857,2.4602,15/9-F-4
4477.5,62.889,1.5999,0.1917,2.4503,15/9-F-4
4478.0,61.7727,1.5865,0.1838,2.4505,15/9-F-4
4478.5,62.1228,1.607,0.1867,2.4529,15/9-F-4
4479.0,64.2568,1.6024,0.1826,2.4578,15/9-F-4
4479.5,66.8697,1.6154,0.1937,2.4538,15/9-F-4
4480.0,67.6273,1.6531,0.1918,2.4574,15/9-F-4
4480.5,66.7912,1.6714,0.1855,2.4586,15/9-F-4
4481.0,64.3772,1.686,0.1787,2.4662,15/9-F-4
4481.5,63.6288,1.7305,0.1741,2.473,15/9-F-4
4482.0,62.846,1.7481,0.1751,2.4769,15/9-F-4
4482.5,62.6025,1.7692,0.1789,2.4823,15/9-F-4
4483.0,64.1975,1.8014,0.182,2.4721,15/9-F-4
4483.5,66.8477,1.7675,0.1854,2.4689,15/9-F-4
4484.0,68.2277,1.7332,0.1762,2.4699,15/9-F-4
4484.5,66.3743,1.7665,0.1804,2.4798,15/9-F-4
4485.0,65.1341,1.7483,0.1672,2.4849,15/9-F-4
4485.5,64.9012,1.8224,0.1598,2.4896,15/9-F-4
4486.0,65.5402,1.8123,0.1559,2.4871,15/9-F-4
4486.5,64.255,1.8552,0.1696,2.4879,15/9-F-4
4487.0,63.2301,1.9961,0.1615,2.4831,15/9-F-4
4487.5,62.8265,2.0406,0.153,2.4783,15/9-F-4
4488.0,63.6877,2.0554,0.1601,2.4802,15/9-F-4
4488.5,65.9479,2.1201,0.1528,2.4829,15/9-F-4
4489.0,66.4295,2.1026,0.1425,2.4948,15/9-F-4
4489.5,63.0317,2.161,0.1512,2.4993,15/9-F-4
4490.0,60.2887,2.3128,0.1438,2.5133,15/9-F-4
4490.5,58.8352,2.365,0.1286,2.5188,15/9-F-4
4491.0,59.4665,2.436,0.1403,2.5306,15/9-F-4
4491.5,62.7251,2.4332,0.1561,2.5489,15/9-F-4
4492.0,63.5781,2.1794,0.1719,2.5758,15/9-F-4
4492.5,63.2393,1.7532,0.1461,2.6033,15/9-F-4
4493.0,55.4123,2.0052,0.1547,2.6093,15/9-F-4
4493.5,55.4725,2.2361,0.1529,2.6145,15/9-F-4
4494.0,57.9496,2.1735,0.1388,2.5905,15/9-F-4
4494.5,65.2433,2.7857,0.1393,2.5895,15/9-F-4
4495.0,72.7683,2.5341,0.1701,2.5556,15/9-F-4
4495.5,90.6575,1.8986,0.1816,2.5416,15/9-F-4
4496.0,116.322,1.4497,0.2475,2.4738,15/9-F-4
4496.5,138.496,1.0854,0.2901,2.4167,15/9-F-4
4497.0,157.797,0.9019,0.3714,2.332,15/9-F-4
4497.5,168.951,1.4089,0.3747,2.2806,15/9-F-4
4498.0,180.638,1.3526,0.4705,2.2166,15/9-F-4
4498.5,183.364,1.3552,0.5448,2.2039,15/9-F-4
4499.0,185.854,1.773,0.5497,2.2021,15/9-F-4
4499.5,184.673,1.7702,0.505,2.2347,15/9-F-4
4500.0,182.143,1.6626,0.49,2.2615,15/9-F-4
4500.5,179.563,1.6056,0.5023,2.2815,15/9-F-4
4501.0,176.223,1.1874,0.4652,2.2898,15/9-F-4
4501.5,176.88,1.2599,0.4638,2.27,15/9-F-4
4502.0,177.45,1.3386,0.4611,2.2644,15/9-F-4
4502.5,178.791,1.3697,0.4002,2.2755,15/9-F-4
4503.0,175.376,1.1449,0.4302,2.2885,15/9-F-4
4503.5,172.519,1.3299,0.4235,2.3207,15/9-F-4
4504.0,171.323,1.2943,0.4285,2.3432,15/9-F-4
4504.5,172.281,0.6514,0.423,2.378,15/9-F-4
4505.0,169.216,0.688,0.4209,2.3698,15/9-F-4
4505.5,164.431,1.2316,0.4264,2.3226,15/9-F-4
4506.0,158.145,1.7405,0.4234,2.2899,15/9-F-4
4506.5,153.258,1.4962,0.4444,2.2728,15/9-F-4
4507.0,149.841,1.3713,0.451,2.2694,15/9-F-4
4507.5,153.959,1.3877,0.4344,2.281,15/9-F-4
4508.0,154.936,1.652,0.4271,2.2819,15/9-F-4
4508.5,158.986,1.3599,0.4247,2.2827,15/9-F-4
4509.0,159.561,1.2974,0.4336,2.2777,15/9-F-4
4509.5,160.414,1.4125,0.4376,2.2668,15/9-F-4
4510.0,159.241,1.3775,0.4618,2.2714,15/9-F-4
4510.5,157.348,1.3638,0.4288,2.264,15/9-F-4
4511.0,161.295,1.6067,0.436,2.2638,15/9-F-4
4511.5,165.201,1.5413,0.4426,2.2522,15/9-F-4
4512.0,169.172,1.3952,0.466,2.2431,15/9-F-4
4512.5,171.187,1.4155,0.4403,2.2441,15/9-F-4
4513.0,170.647,1.5762,0.4481,2.2534,15/9-F-4
4513.5,169.871,1.4954,0.4161,2.2608,15/9-F-4
4514.0,170.57,1.7831,0.4375,2.2658,15/9-F-4
4514.5,171.008,1.7853,0.4612,2.2663,15/9-F-4
4515.0,167.146,1.8784,0.4605,2.2997,15/9-F-4
4515.5,163.401,1.4578,0.4125,2.3241,15/9-F-4
4516.0,164.953,1.7377,0.4069,2.3268,15/9-F-4
4516.5,169.541,1.7082,0.4288,2.3001,15/9-F-4
4517.0,174.249,1.6836,0.4359,2.2771,15/9-F-4
4517.5,175.816,1.4867,0.4175,2.2757,15/9-F-4
4518.0,176.88,1.3438,0.4443,2.2668,15/9-F-4
4518.5,180.29,1.5979,0.4512,2.2486,15/9-F-4
4519.0,185.649,1.9917,0.445,2.2495,15/9-F-4
4519.5,194.423,1.6245,0.4504,2.247,15/9-F-4
4520.0,201.058,1.5601,0.4789,2.2692,15/9-F-4
4520.5,209.691,1.444,0.4575,2.2706,15/9-F-4
4521.0,214.957,1.4785,0.4522,2.2826,15/9-F-4
4521.5,218.042,1.498,0.4424,2.2597,15/9-F-4
4522.0,220.101,1.7523,0.4681,2.2485,15/9-F-4
4522.5,223.374,1.994,0.4499,2.234,15/9-F-4
4523.0,225.017,1.7857,0.4519,2.2405,15/9-F-4
4523.5,223.764,1.5043,0.4537,2.2345,15/9-F-4
4524.0,223.007,1.6849,0.4699,2.2475,15/9-F-4
4524.5,224.127,1.7787,0.4397,2.2447,15/9-F-4
4525.0,224.757,1.5319,0.4484,2.2528,15/9-F-4
4525.5,227.715,1.6456,0.4573,2.2492,15/9-F-4
4526.0,230.051,2.0855,0.4325,2.2624,15/9-F-4
4526.5,234.529,1.7089,0.4302,2.2453,15/9-F-4
4527.0,238.992,1.4083,0.4666,2.2211,15/9-F-4
4527.5,245.102,1.7486,0.5244,2.2014,15/9-F-4
4528.0,246.135,2.4227,0.5152,2.2076,15/9-F-4
4528.5,246.618,1.7314,0.4928,2.2295,15/9-F-4
4529.0,247.431,1.5749,0.4519,2.2478,15/9-F-4
4529.5,249.934,1.788,0.4764,2.2639,15/9-F-4
4530.0,245.038,1.2788,0.4797,2.2545,15/9-F-4
4530.5,239.206,1.5577,0.4725,2.2459,15/9-F-4
4531.0,233.501,2.0727,0.4651,2.241,15/9-F-4
4531.5,235.084,1.7712,0.4828,2.2426,15/9-F-4
4532.0,238.184,1.7525,0.4798,2.2436,15/9-F-4
4532.5,242.411,1.8673,0.4783,2.2421,15/9-F-4
4533.0,246.781,1.6378,0.4688,2.2391,15/9-F-4
4533.5,248.955,1.9501,0.4819,2.2342,15/9-F-4
4534.0,249.902,1.772,0.4579,2.234,15/9-F-4
4534.5,248.046,1.7459,0.4581,2.2392,15/9-F-4
4535.0,243.975,1.7802,0.4893,2.2577,15/9-F-4
4535.5,242.716,1.6275,0.4642,2.2591,15/9-F-4
4536.0,244.068,1.931,0.4497,2.2629,15/9-F-4
4536.5,251.63,1.8121,0.4603,2.2544,15/9-F-4
4537.0,261.752,1.8651,0.4518,2.2552,15/9-F-4
4537.5,270.501,1.9189,0.491,2.2509,15/9-F-4
4538.0,274.755,1.8083,0.4302,2.2444,15/9-F-4
4538.5,275.38,1.7898,0.45,2.2395,15/9-F-4
4539.0,273.078,2.33,0.4592,2.2314,15/9-F-4
4539.5,270.538,2.2312,0.4545,2.2201,15/9-F-4
4540.0,264.158,2.0103,0.5248,2.2156,15/9-F-4
4540.5,258.436,2.167,0.4922,2.2061,15/9-F-4
4541.0,254.356,2.4577,0.4643,2.2089,15/9-F-4
4541.5,251.251,2.3352,0.5169,2.2014,15/9-F-4
4542.0,248.457,2.9374,0.4898,2.2026,15/9-F-4
4542.5,244.871,2.7548,0.5059,2.187,15/9-F-4
4543.0,240.495,2.7959,0.468,2.1681,15/9-F-4
4543.5,234.881,3.0194,0.4806,2.1316,15/9-F-4
4544.0,229.051,3.5354,0.5262,2.1338,15/9-F-4
4544.5,230.465,4.4754,0.4986,2.1502,15/9-F-4
4545.0,231.084,3.539,0.4608,2.2025,15/9-F-4
4545.5,229.626,2.8231,0.4488,2.2265,15/9-F-4
4546.0,223.851,2.8086,0.4447,2.2472,15/9-F-4
4546.5,219.439,1.828,0.4447,2.2263,15/9-F-4
4547.0,220.064,2.2069,0.4452,2.2218,15/9-F-4
4547.5,217.815,2.3881,0.435,2.2134,15/9-F-4
4548.0,216.677,2.4133,0.4144,2.2473,15/9-F-4
4548.5,215.671,2.0951,0.4313,2.2588,15/9-F-4
4549.0,218.91,2.1881,0.4052,2.2724,15/9-F-4
4549.5,224.25,1.6211,0.4138,2.2659,15/9-F-4
4550.0,225.456,2.162,0.4141,2.2699,15/9-F-4
4550.5,228.77,2.6299,0.4577,2.2661,15/9-F-4
4551.0,232.442,2.3211,0.4521,2.263,15/9-F-4
4551.5,242.114,2.2952,0.4186,2.2634,15/9-F-4
4552.0,250.678,2.2242,0.4138,2.2588,15/9-F-4
4552.5,262.542,1.9749,0.4401,2.2603,15/9-F-4
4553.0,272.57,2.0983,0.4509,2.2611,15/9-F-4
4553.5,288.371,2.3543,0.4335,2.2781,15/9-F-4
4554.0,328.647,2.2227,0.4149,2.3187,15/9-F-4
4554.5,406.427,2.3019,0.4045,2.3537,15/9-F-4
4555.0,469.738,2.5128,0.3522,2.3983,15/9-F-4
4555.5,466.371,0.9419,0.3788,2.3896,15/9-F-4
4556.0,389.152,1.1363,0.3851,2.3807,15/9-F-4
4556.5,305.666,2.0754,0.3946,2.361,15/9-F-4
4557.0,254.121,1.8155,0.404,2.3601,15/9-F-4
4557.5,233.977,2.1497,0.3984,2.36,15/9-F-4
4558.0,222.628,2.0009,0.4049,2.3668,15/9-F-4
4558.5,210.03,1.7314,0.3586,2.3802,15/9-F-4
4559.0,193.768,1.8806,0.355,2.3914,15/9-F-4
4559.5,181.609,2.4348,0.3525,2.3986,15/9-F-4
4560.0,174.983,2.2549,0.3529,2.3883,15/9-F-4
4560.5,177.066,1.9099,0.3496,2.3783,15/9-F-4
4561.0,177.197,2.3339,0.3818,2.3666,15/9-F-4
4561.5,181.271,2.4747,0.3539,2.3636,15/9-F-4
4562.0,181.113,3.4085,0.3491,2.3581,15/9-F-4
4562.5,184.577,2.5567,0.3524,2.3693,15/9-F-4
4563.0,181.974,2.557,0.3628,2.3485,15/9-F-4
4563.5,182.073,2.5433,0.3642,2.3581,15/9-F-4
4564.0,177.931,2.933,0.4022,2.3398,15/9-F-4
4564.5,177.029,3.0043,0.3648,2.3518,15/9-F-4
4565.0,172.821,3.328,0.3894,2.3123,15/9-F-4
4565.5,171.706,3.4817,0.3923,2.2895,15/9-F-4
4566.0,171.659,3.8955,0.4341,2.2736,15/9-F-4
4566.5,173.484,4.2505,0.3775,2.2871,15/9-F-4
4567.0,178.325,3.0882,0.3975,2.2987,15/9-F-4
4567.5,179.333,3.6154,0.396,2.3054,15/9-F-4
4568.0,181.829,3.5575,0.3754,2.3068,15/9-F-4
4568.5,180.086,2.817,0.3795,2.308,15/9-F-4
4569.0,179.163,3.554,0.3805,2.3025,15/9-F-4
4569.5,176.924,3.8699,0.4204,2.3087,15/9-F-4
4570.0,175.772,3.9039,0.3884,2.3222,15/9-F-4
4570.5,175.075,3.5432,0.3926,2.3464,15/9-F-4
4571.0,173.106,3.7191,0.3779,2.3658,15/9-F-4
4571.5,168.106,3.6195,0.3466,2.3787,15/9-F-4
4572.0,166.183,3.5023,0.365,2.3939,15/9-F-4
4572.5,164.369,3.3815,0.3478,2.3654,15/9-F-4
4573.0,168.025,3.2331,0.3747,2.3668,15/9-F-4
4573.5,169.079,2.7016,0.3833,2.3574,15/9-F-4
4574.0,170.239,2.3961,0.3549,2.3802,15/9-F-4
4574.5,166.031,2.0825,0.3707,2.3638,15/9-F-4
4575.0,161.734,2.4485,0.378,2.36,15/9-F-4
4575.5,159.814,2.7905,0.3811,2.3534,15/9-F-4
4576.0,160.98,2.789,0.3828,2.3635,15/9-F-4
4576.5,163.814,2.4308,0.3809,2.3436,15/9-F-4
4577.0,163.09,2.6019,0.3518,2.3367,15/9-F-4
4577.5,160.572,3.2995,0.4243,2.3239,15/9-F-4
4578.0,158.825,3.9276,0.3778,2.3345,15/9-F-4
4578.5,160.353,4.0517,0.3871,2.3471,15/9-F-4
4579.0,160.664,3.231,0.3564,2.3535,15/9-F-4
4579.5,158.111,2.1665,0.3596,2.3648,15/9-F-4
4580.0,154.941,2.8576,0.3586,2.3634,15/9-F-4
4580.5,155.812,2.9379,0.3814,2.3552,15/9-F-4
4581.0,158.83,2.4058,0.3542,2.3437,15/9-F-4
4581.5,163.802,3.3252,0.3834,2.3415,15/9-F-4
4582.0,167.856,3.1679,0.3835,2.3418,15/9-F-4
4582.5,171.272,2.7169,0.3867,2.3529,15/9-F-4
4583.0,168.717,2.3944,0.3933,2.3694,15/9-F-4
4583.5,162.736,2.2662,0.3729,2.3922,15/9-F-4
4584.0,156.305,3.3274,0.3385,2.3981,15/9-F-4
4584.5,153.14,3.477,0.3447,2.3987,15/9-F-4
4585.0,155.092,3.6311,0.3605,2.3967,15/9-F-4
4585.5,154.127,3.3585,0.3392,2.3966,15/9-F-4
4586.0,153.32,3.7284,0.3196,2.4022,15/9-F-4
4586.5,152.397,3.6458,0.3398,2.4119,15/9-F-4
4587.0,154.322,3.3994,0.3227,2.4243,15/9-F-4
4587.5,154.972,3.0699,0.3606,2.4282,15/9-F-4
4588.0,154.608,3.421,0.3375,2.4325,15/9-F-4
4588.5,156.783,2.6815,0.3249,2.4214,15/9-F-4
4589.0,160.461,2.6272,0.3319,2.4162,15/9-F-4
4589.5,159.186,2.5698,0.3317,2.4126,15/9-F-4
4590.0,155.477,2.4602,0.3288,2.4184,15/9-F-4
4590.5,155.906,2.246,0.3254,2.4171,15/9-F-4
4591.0,159.992,2.2514,0.334,2.4164,15/9-F-4
4591.5,166.16,2.2581,0.3496,2.3958,15/9-F-4
4592.0,171.29,2.1773,0.3352,2.3934,15/9-F-4
4592.5,173.633,2.3681,0.3532,2.3838,15/9-F-4
4593.0,173.475,2.3754,0.317,2.3965,15/9-F-4
4593.5,169.354,2.3645,0.343,2.408,15/9-F-4
4594.0,170.721,2.1,0.3299,2.4258,15/9-F-4
4594.5,172.754,2.1438,0.3267,2.412,15/9-F-4
4595.0,177.838,2.1978,0.3296,2.3957,15/9-F-4
4595.5,180.135,2.4976,0.3521,2.3884,15/9-F-4
4596.0,181.201,2.2089,0.3015,2.4115,15/9-F-4
4596.5,174.866,2.0153,0.2853,2.4329,15/9-F-4
4597.0,167.437,2.0857,0.3097,2.4476,15/9-F-4
4597.5,159.096,2.269,0.3029,2.4487,15/9-F-4
4598.0,154.736,2.3675,0.3029,2.4439,15/9-F-4
4598.5,149.933,2.1928,0.3,2.4412,15/9-F-4
4599.0,147.367,2.3598,0.2995,2.4354,15/9-F-4
4599.5,145.68,2.5342,0.3077,2.4396,15/9-F-4
4600.0,144.221,2.0898,0.3037,2.4461,15/9-F-4
4600.5,139.645,1.8163,0.3033,2.4513,15/9-F-4
4601.0,138.043,1.9206,0.3058,2.455,15/9-F-4
4601.5,136.12,2.003,0.3022,2.4492,15/9-F-4
4602.0,135.973,2.2309,0.3022,2.4516,15/9-F-4
4602.5,133.671,2.5384,0.2942,2.4587,15/9-F-4
4603.0,131.741,2.4975,0.2934,2.4519,15/9-F-4
4603.5,131.812,2.1059,0.3081,2.4458,15/9-F-4
4604.0,131.795,2.8168,0.2959,2.4258,15/9-F-4
4604.5,133.358,2.4269,0.3046,2.4254,15/9-F-4
4605.0,134.671,2.0171,0.3026,2.4245,15/9-F-4
4605.5,131.934,2.4202,0.2841,2.4521,15/9-F-4
4606.0,125.401,3.4455,0.2897,2.4752,15/9-F-4
4606.5,117.998,4.6135,0.2781,2.4965,15/9-F-4
4607.0,113.447,5.3778,0.2763,2.492,15/9-F-4
4607.5,112.349,4.3133,0.2882,2.4847,15/9-F-4
4608.0,110.695,3.7788,0.2673,2.4789,15/9-F-4
4608.5,111.296,3.8249,0.2539,2.4807,15/9-F-4
4609.0,109.539,3.4466,0.2744,2.484,15/9-F-4
