DEPTH,GR,NPHI,RHOB,ILD,WELL,SW,PHIE,VSH,PERM
FEET,GAPI,V/V,G/C3,OHMM,,V/V,V/V,V/V,MD
16043.5,12.188,0.089971,2.56,6.3202,15/9-F-10,0.833202,0.0853822,0.0144901,0.23032
16044,15.2642,0.082034,2.5601,6.2701,15/9-F-10,0.897483,0.0772157,0.0348623,0.131657
16044.5,15.7894,0.086383,2.57,6.2766,15/9-F-10,0.918476,0.0750547,0.0383404,0.111435
16045,16.1895,0.089908,2.57,6.1337,15/9-F-10,0.908731,0.0761004,0.0409901,0.121822
16045.5,15.646,0.082481,2.5799,6.0706,15/9-F-10,0.983932,0.0703009,0.0373907,0.0721925
16046,16.5205,0.088115,2.5799,6.0398,15/9-F-10,0.949265,0.0723053,0.0431821,0.0890908
16046.5,18.4926,0.090878,2.5702,6.0008,15/9-F-10,0.926611,0.0728422,0.0562424,0.0993593
16047,19.0927,0.08983,2.5797,6.0389,15/9-F-10,0.972248,0.0689157,0.0602165,0.0709287
16047.5,18.9817,0.093944,2.58,5.9413,15/9-F-10,0.951483,0.0716665,0.0594815,0.0881834
16048,17.25,0.0858,2.59,5.87,15/9-F-10,1.02624,0.0674724,0.0480132,0.0594027
16048.5,16.4273,0.078281,2.58,5.8593,15/9-F-10,1.04031,0.0672306,0.0425649,0.0577872
16049,17.9132,0.082662,2.58,5.8212,15/9-F-10,1.03673,0.066898,0.0524053,0.0576916
16049.5,19.6918,0.090475,2.5702,5.82,15/9-F-10,0.971378,0.0708454,0.0641841,0.0811418
16050,19.87,0.08,2.57,5.76,15/9-F-10,1.04155,0.0659794,0.0653642,0.0557255
16050.5,17.5535,0.087476,2.5698,5.649,15/9-F-10,0.975166,0.0729176,0.0500232,0.0889533
16051,16.5493,0.086216,2.56,5.5894,15/9-F-10,0.937569,0.0771325,0.0433728,0.122201
16051.5,16.8446,0.093074,2.56,5.5704,15/9-F-10,0.922719,0.0796771,0.0453285,0.146607
16052,17.68,0.09,2.57,5.51,15/9-F-10,0.98834,0.0737593,0.0508609,0.0913488
16052.5,16.5817,0.089917,2.58,5.4192,15/9-F-10,1.00621,0.0733196,0.0435874,0.0855459
16053,16.7207,0.091316,2.5797,5.3589,15/9-F-10,1.00152,0.07402,0.0445079,0.0894574
16053.5,17.0922,0.095316,2.5702,5.3208,15/9-F-10,0.952219,0.0778958,0.0469682,0.124774
16054,18.4726,0.094306,2.57,5.1807,15/9-F-10,0.973599,0.0748876,0.0561099,0.101916
16054.5,18.2619,0.093582,2.57,4.978,15/9-F-10,0.978695,0.0747972,0.0547146,0.100015
16055,16.5515,0.091982,2.57,4.7888,15/9-F-10,0.996164,0.0767845,0.0433874,0.106071
16055.5,15.4656,0.095126,2.57,4.7411,15/9-F-10,0.978832,0.0806471,0.036196,0.134976
16056,15.2614,0.093712,2.5601,4.611,15/9-F-10,0.961003,0.0823138,0.0348437,0.153103
16056.5,15.9286,0.098862,2.5398,4.5394,15/9-F-10,0.857171,0.0903064,0.0392623,0.294707
16057,15.7158,0.106313,2.52,4.4677,15/9-F-10,0.782509,0.100485,0.037853,0.570156
16057.5,14.268,0.098407,2.52,4.3725,15/9-F-10,0.825871,0.099264,0.0282649,0.474944
16058,12.6174,0.101267,2.5002,4.182,15/9-F-10,0.796631,0.109674,0.0173338,0.781882
16058.5,10.5755,0.104839,2.51,4.1,15/9-F-10,0.805325,0.110994,0.00381126,0.785631
16059,9.728,0.11199,2.5102,4.1034,15/9-F-10,0.758889,0.114816,0,1.02246
16059.5,9.1565,0.106751,2.5197,4.2653,15/9-F-10,0.773941,0.109383,0,0.790407
16060,7.9264,0.098312,2.5299,4.5068,15/9-F-10,0.811743,0.102354,0,0.532881
16060.5,8.26,0.1005,2.55,4.59,15/9-F-10,0.857484,0.0977957,0,0.389032
16061,9.1135,0.093416,2.5598,4.9219,15/9-F-10,0.882405,0.0912911,0,0.269521
16061.5,10.3898,0.088844,2.5503,5.0267,15/9-F-10,0.877508,0.0908573,0.00258146,0.26814
16062,10.3414,0.09421,2.5303,5.1973,15/9-F-10,0.776744,0.0999457,0.00226093,0.525229
16062.5,10.56,0.0925,2.51,5.43,15/9-F-10,0.727976,0.105686,0.00370861,0.771016
16063,11.0761,0.097002,2.5103,5.744,15/9-F-10,0.71683,0.106763,0.00712649,0.838056
16063.5,11.4482,0.090952,2.5306,5.9963,15/9-F-10,0.776998,0.0967553,0.00959073,0.460328
16064,11.3911,0.089428,2.5496,6.1963,15/9-F-10,0.823657,0.0898279,0.00921258,0.29302
16064.5,10.81,0.0832,2.57,6.2,15/9-F-10,0.896692,0.0812921,0.00536424,0.156532
16065,9.2281,0.085056,2.5599,6.2504,15/9-F-10,0.849319,0.0866085,0,0.229552
16065.5,8.3734,0.08917,2.55,6.28,15/9-F-10,0.800858,0.0916871,0,0.333639
16066,9.183,0.088122,2.55,6.28,15/9-F-10,0.801054,0.0912363,0,0.32616
16066.5,11.3584,0.087006,2.5599,6.3795,15/9-F-10,0.839912,0.0853942,0.00899603,0.22429
16067,13.2931,0.08961,2.5701,6.3497,15/9-F-10,0.868817,0.0809685,0.0218086,0.169324
16067.5,14.521,0.081312,2.58,6.3183,15/9-F-10,0.97085,0.0714662,0.0299404,0.0786232
16068,14.9401,0.081789,2.58,6.2516,15/9-F-10,0.976925,0.0710379,0.0327159,0.0760107
16068.5,15.3964,0.082494,2.5701,6.3194,15/9-F-10,0.932158,0.0739184,0.0357378,0.100466
16069,16.9513,0.086713,2.5601,6.3998,15/9-F-10,0.872693,0.0767048,0.0460351,0.138329
16069.5,18.3797,0.088311,2.5704,6.3691,15/9-F-10,0.912649,0.0718282,0.0554947,0.0960086
16070,19.637,0.088787,2.5895,6.331,15/9-F-10,0.986043,0.0652933,0.0638212,0.0545003
16070.5,20.3329,0.085733,2.5801,6.2509,15/9-F-10,0.995382,0.0645292,0.0684298,0.0512262
16071,22.6977,0.085688,2.5699,5.9703,15/9-F-10,0.999365,0.0642204,0.0840907,0.0514487
16071.5,24.1196,0.083384,2.55,6.0296,15/9-F-10,0.938727,0.0674186,0.0935073,0.07408
16072,23.6243,0.082622,2.55,6.0106,15/9-F-10,0.941232,0.0678397,0.0902271,0.0752345
16072.5,20.3836,0.083784,2.55,5.9804,15/9-F-10,0.891184,0.0734347,0.0687656,0.11442
16073,19.26,0.0893,2.55,5.92,15/9-F-10,0.867197,0.077653,0.0613245,0.152914
16073.5,19.3343,0.090758,2.56,5.9481,15/9-F-10,0.908814,0.0748827,0.0618166,0.118356
16074,21.7441,0.088472,2.56,5.8433,15/9-F-10,0.95014,0.070178,0.0777755,0.0836868
16074.5,23.7093,0.090073,2.5698,5.7121,15/9-F-10,1.0061,0.0646651,0.0907901,0.0537881
16075,25.42,0.0959,2.56,5.67,15/9-F-10,0.962824,0.067853,0.102119,0.0738803
16075.5,27.0241,0.099774,2.5702,5.4902,15/9-F-10,0.998293,0.0637635,0.112742,0.0532058
16076,25.4036,0.098278,2.58,5.4985,15/9-F-10,1.02641,0.0631594,0.102011,0.0495939
16076.5,24.5654,0.100754,2.58,5.4509,15/9-F-10,1.0282,0.066215,0.0964596,0.0605909
16077,24.96,0.0993,2.59,5.36,15/9-F-10,1.0967,0.0625592,0.0990728,0.0471987
16077.5,26.8608,0.096917,2.5899,5.4693,15/9-F-10,1.13267,0.0577323,0.111661,0.0338243
16078,28.386,0.098302,2.5803,5.417,15/9-F-10,1.09937,0.0578053,0.121762,0.034804
16078.5,27.9002,0.101826,2.5898,5.3122,15/9-F-10,1.07352,0.0590761,0.118544,0.0381024
16079,26.8854,0.10011,2.59,5.3995,15/9-F-10,1.0689,0.0597181,0.111824,0.0393984
16079.5,25.7687,0.090613,2.6,5.381,15/9-F-10,1.21234,0.0535998,0.104428,0.023825
16080,23.79,0.091833,2.5995,5.4707,15/9-F-10,1.14979,0.0579671,0.0913245,0.0329229
16080.5,23.79,0.093071,2.5804,5.4993,15/9-F-10,1.05417,0.0625462,0.0913245,0.0463539
16081,22.8377,0.093199,2.5701,5.4901,15/9-F-10,0.990029,0.067284,0.0850179,0.0647863
16081.5,23.6006,0.095227,2.56,5.5509,15/9-F-10,0.941797,0.0703397,0.0900702,0.0884042
16082,23.681,0.098566,2.5596,5.6634,15/9-F-10,0.941359,0.0718195,0.0906026,0.0972907
16082.5,24.1477,0.097137,2.5405,5.8063,15/9-F-10,0.886936,0.076778,0.0936934,0.149015
16083,24.2095,0.093736,2.54,5.8001,15/9-F-10,0.896807,0.075313,0.0941026,0.13377
16083.5,23.6371,0.088269,2.5401,5.5721,15/9-F-10,0.911783,0.0736669,0.0903119,0.116187
16084,23.0576,0.082416,2.56,5.9612,15/9-F-10,1.01005,0.0653892,0.0864742,0.056019
16084.5,21.0383,0.083178,2.56,6.0184,15/9-F-10,0.988887,0.0688766,0.0731013,0.0703017
16085,18.9475,0.082608,2.5699,6.3061,15/9-F-10,0.998966,0.0686049,0.059255,0.0656982
16085.5,17.02,0.0729,2.57,6.32,15/9-F-10,1.03262,0.0671594,0.0464901,0.0579871
16086,16.5337,0.072166,2.5698,6.3207,15/9-F-10,1.01884,0.0676433,0.0432695,0.0594886
16086.5,16.7337,0.075786,2.5603,6.3588,15/9-F-10,0.95728,0.0720808,0.044594,0.086643
16087,17.7634,0.079836,2.56,6.4486,15/9-F-10,0.934558,0.0724243,0.0514132,0.0942133
16087.5,18.77,0.0815,2.56,6.53,15/9-F-10,0.954409,0.0716224,0.0580795,0.087141
16088,19.8335,0.083104,2.5502,6.23,15/9-F-10,0.923174,0.0739123,0.0651225,0.10893
16088.5,21.3328,0.089506,2.5603,6.2174,15/9-F-10,0.931021,0.0711732,0.0750517,0.0923146
16089,23.0092,0.089697,2.5698,5.8173,15/9-F-10,1.01972,0.0655708,0.0861536,0.0566827
16089.5,24.59,0.0907,2.57,5.87,15/9-F-10,0.957987,0.0635283,0.0966225,0.0548144
16090,25.8293,0.090896,2.5701,5.9605,15/9-F-10,1.01078,0.0616782,0.10483,0.044852
16090.5,26.5167,0.083195,2.5803,6.017,15/9-F-10,1.12293,0.0538006,0.109382,0.0244995
16091,26.4024,0.083004,2.5898,6.6076,15/9-F-10,1.08871,0.0508357,0.108625,0.0189513
16091.5,24.8483,0.080314,2.59,7.1273,15/9-F-10,1.07838,0.0519474,0.0983331,0.0204147
16092,22.4937,0.08055,2.59,7.5257,15/9-F-10,1.00121,0.0556861,0.0827397,0.0269696
16092.5,19.988,0.0757,2.5897,8.0675,15/9-F-10,0.982929,0.0574524,0.0661457,0.0309946
16093,17.6258,0.06808,2.5802,8.7343,15/9-F-10,0.946356,0.0606963,0.050502,0.0414127
16093.5,15.4372,0.063734,2.5899,9.2559,15/9-F-10,0.978006,0.0589726,0.0360079,0.0330442
16094,14.4897,0.064911,2.5999,9.6606,15/9-F-10,1.00858,0.0577462,0.0297331,0.0283839
16094.5,13.2012,0.066271,2.59,9.7436,15/9-F-10,0.932619,0.0635509,0.0212,0.0493458
16095,12.8298,0.065032,2.59,9.896,15/9-F-10,0.937163,0.0635645,0.0187404,0.0486707
16095.5,11.7911,0.064604,2.59,9.9989,15/9-F-10,0.915656,0.0649697,0.0118616,0.0554752
16096,11.9908,0.066295,2.59,9.838,15/9-F-10,0.879805,0.0654206,0.0131841,0.062154
16096.5,12.1536,0.065408,2.59,9.452,15/9-F-10,0.884423,0.0647735,0.0142622,0.0589448
16097,12.8013,0.065789,2.59,9.071,15/9-F-10,0.882387,0.0639491,0.0185517,0.0563901
16097.5,12.5437,0.064813,2.5999,8.7147,15/9-F-10,0.953323,0.0606889,0.0168457,0.0380425
16098,12.12,0.0666,2.6,8.42,15/9-F-10,0.962725,0.0620982,0.0140397,0.0411276
16098.5,13.3438,0.067588,2.5898,8.2438,15/9-F-10,0.952442,0.0639881,0.0221444,0.0488901
16099,15.725,0.07235,2.5803,8.4534,15/9-F-10,0.931982,0.0655599,0.0379139,0.0588341
16099.5,19.7458,0.08293,2.5702,8.647,15/9-F-10,0.862536,0.067425,0.0645417,0.0824309
16100,24,0.0902,2.56,7.94,15/9-F-10,0.802909,0.0674814,0.0927152,0.10151
16100.5,28.8034,0.09674,2.5603,6.9449,15/9-F-10,0.9026,0.0629267,0.124526,0.0629912
16101,30.8708,0.099266,2.58,5.3985,15/9-F-10,1.2072,0.0544611,0.138217,0.0276436
16101.5,31.2137,0.101362,2.58,5.3509,15/9-F-10,1.18693,0.0548665,0.140488,0.0287329
16102,29.16,0.098,2.58,5.47,15/9-F-10,1.13087,0.0565133,0.126887,0.0318081
16102.5,27.9496,0.095057,2.57,6.6205,15/9-F-10,0.868882,0.0603194,0.118872,0.0554697
16103,24.1185,0.091746,2.57,7.4149,15/9-F-10,0.864249,0.0647178,0.0935,0.0727099
16103.5,20.6038,0.086412,2.57,7.9292,15/9-F-10,0.876117,0.0677282,0.0702238,0.0825243
16104,16.6707,0.079138,2.57,8.6064,15/9-F-10,0.875586,0.0705166,0.0441768,0.093747
16104.5,15.1942,0.072252,2.5701,8.578,15/9-F-10,0.87585,0.0696591,0.0343987,0.086885
16105,14.6455,0.06783,2.5797,8.3878,15/9-F-10,0.933888,0.0653744,0.0307649,0.0570016
16105.5,14.0931,0.068973,2.5702,8.302,15/9-F-10,0.88213,0.0698394,0.0271066,0.0853603
16106,13.7725,0.067314,2.57,8.1909,15/9-F-10,0.886219,0.0696435,0.0249834,0.0831489
16106.5,14.2649,0.06814,2.5499,8.5806,15/9-F-10,0.815745,0.0757913,0.0282444,0.144566
16107,16.1411,0.073341,2.54,8.6704,15/9-F-10,0.794043,0.0784981,0.0406695,0.183334
16107.5,17.4555,0.083533,2.54,9.1085,15/9-F-10,0.755172,0.081137,0.0493742,0.239538
16108,19.7951,0.087856,2.5301,8.2395,15/9-F-10,0.73725,0.0827345,0.0648682,0.28354
16108.5,22.5601,0.09328,2.5501,7.3239,15/9-F-10,0.812913,0.0743293,0.0831795,0.149818
16109,26.3426,0.089392,2.5602,6.1758,15/9-F-10,0.978811,0.0634225,0.108229,0.0534801
16109.5,27.8952,0.084248,2.5697,5.4995,15/9-F-10,1.16258,0.0555386,0.118511,0.0288564
16110,28.4333,0.081239,2.5799,6.5851,15/9-F-10,1.1388,0.0500096,0.122075,0.0181478
16110.5,26.86,0.0704,2.58,6.86,15/9-F-10,1.1457,0.0472096,0.111656,0.0136765
16111,24.5486,0.067382,2.5902,7.4749,15/9-F-10,1.10517,0.0462484,0.0963483,0.0120484
16111.5,21.2053,0.06643,2.5997,7.7416,15/9-F-10,1.13861,0.0480891,0.0742073,0.013683
16112,18.5219,0.068073,2.5902,7.8386,15/9-F-10,1.03728,0.0560788,0.0564364,0.0263059
16112.5,18.06,0.0667,2.58,8,15/9-F-10,0.986939,0.0594384,0.0533775,0.0348632
16113,17.8336,0.066254,2.5802,8.0481,15/9-F-10,0.994599,0.0595203,0.0518781,0.0344326
16113.5,18.6835,0.069702,2.5903,7.9204,15/9-F-10,1.0351,0.0565451,0.0575066,0.0273666
16114,19.1121,0.07294,2.5998,7.6156,15/9-F-10,1.07525,0.0542882,0.060345,0.0229212
16114.5,19.14,0.0706,2.59,7.57,15/9-F-10,1.04531,0.0563454,0.0605298,0.027108
16115,18.7501,0.068092,2.5899,7.362,15/9-F-10,1.06827,0.0558288,0.0579477,0.0258649
16115.5,18.0181,0.067451,2.58,7.5092,15/9-F-10,1.02086,0.059855,0.0531,0.0350223
16116,17.9514,0.065736,2.58,7.4806,15/9-F-10,1.04704,0.0591566,0.0526583,0.0331894
16116.5,17.582,0.067391,2.58,7.5894,15/9-F-10,1.01267,0.0605092,0.0502119,0.0365546
16117,16.8042,0.070911,2.5799,7.6774,15/9-F-10,0.980736,0.0633716,0.0450609,0.0462883
16117.5,16.2533,0.071952,2.57,7.433,15/9-F-10,0.879443,0.0679154,0.0414126,0.0780151
16118,15.6151,0.073953,2.57,7.1663,15/9-F-10,0.904301,0.0698118,0.0371861,0.0827885
16118.5,15.0742,0.075091,2.57,7.031,15/9-F-10,0.952145,0.0711577,0.033604,0.080776
16119,15.7253,0.077519,2.56,6.9136,15/9-F-10,0.847461,0.074523,0.0379159,0.12666
16119.5,16.3989,0.079855,2.5598,7.3488,15/9-F-10,0.803917,0.0746016,0.0423768,0.142743
16120,17.199,0.07795,2.5503,6.8725,15/9-F-10,0.833241,0.0756143,0.0476755,0.14276
16120.5,15.6964,0.0779,2.55,6.9194,15/9-F-10,0.823023,0.0780192,0.0377245,0.165
16121,13.7422,0.079913,2.55,7.1604,15/9-F-10,0.781393,0.0819377,0.0247828,0.222196
16121.5,12.272,0.082254,2.5502,7.246,15/9-F-10,0.756515,0.0851615,0.0150464,0.276457
16122,11.4148,0.075301,2.5597,7.5317,15/9-F-10,0.799767,0.0802545,0.00936953,0.187224
16122.5,11.2519,0.074508,2.5699,8.0432,15/9-F-10,0.82696,0.0767897,0.00829073,0.14326
16123,10.77,0.073,2.58,8.19,15/9-F-10,0.864125,0.073533,0.00509934,0.107265
16123.5,11.2755,0.069653,2.58,8.1397,15/9-F-10,0.885448,0.0712825,0.00844702,0.0894264
16124,10.4849,0.067081,2.58,8.1206,15/9-F-10,0.899812,0.0713485,0.00321126,0.0860441
16124.5,10.1156,0.06946,2.5702,8.0314,15/9-F-10,0.844253,0.0761902,0.00076556,0.130697
16125,9.7,0.067,2.56,8.14,15/9-F-10,0.819573,0.0786091,0,0.159387
16125.5,10.8973,0.067942,2.56,8.1798,15/9-F-10,0.82327,0.0776486,0.00594238,0.15125
16126,11.9915,0.070467,2.56,8.1697,15/9-F-10,0.817474,0.0771012,0.0131887,0.150785
16126.5,12.9916,0.069419,2.56,8.1602,15/9-F-10,0.828534,0.0750767,0.0198119,0.131988
16127,12.28,0.072,2.56,7.92,15/9-F-10,0.81341,0.0773482,0.0150993,0.155104
16127.5,11.4099,0.070623,2.57,8.0121,15/9-F-10,0.838876,0.0747884,0.00933708,0.123882
16128,11.4423,0.072308,2.57,7.4374,15/9-F-10,0.865421,0.0754903,0.00955165,0.121448
16128.5,12.9092,0.072594,2.57,7.6946,15/9-F-10,0.863355,0.073367,0.0192662,0.109464
16129,13.875,0.069815,2.57,7.521,15/9-F-10,0.895928,0.0706254,0.0256623,0.0867677
16129.5,13.2542,0.073428,2.56,7.7488,15/9-F-10,0.817676,0.0764895,0.021551,0.1479
16130,12.712,0.076072,2.56,7.633,15/9-F-10,0.798209,0.0785094,0.0179603,0.173243
16130.5,12.4072,0.078835,2.56,7.3663,15/9-F-10,0.811432,0.0802027,0.0159417,0.183783
16131,12.7274,0.077114,2.56,7.4691,15/9-F-10,0.815378,0.0789498,0.0180623,0.170292
16131.5,13.3993,0.076913,2.57,7.3196,15/9-F-10,0.86154,0.0745384,0.0225119,0.118833
16132,14.5815,0.078529,2.5698,7.27,15/9-F-10,0.850284,0.0735121,0.0303411,0.116479
16132.5,15.915,0.079768,2.5603,7.27,15/9-F-10,0.830126,0.0751425,0.0391722,0.137375
16133,17.2065,0.079899,2.5699,7.2502,15/9-F-10,0.90604,0.0700669,0.0477252,0.0857014
16133.5,16.4516,0.080905,2.56,7.3795,15/9-F-10,0.832321,0.0749252,0.0427258,0.135885
16134,16.754,0.0818,2.5598,7.2794,15/9-F-10,0.829738,0.0749266,0.0447285,0.137317
16134.5,16.9445,0.0818,2.5503,7.2508,15/9-F-10,0.789916,0.0777563,0.0459901,0.179491
16135,18.4004,0.080715,2.5599,7.0428,15/9-F-10,0.898604,0.0718708,0.0556318,0.0993271
16135.5,18.64,0.0836,2.56,7.36,15/9-F-10,0.86176,0.0727678,0.0572185,0.114586
16136,17.9474,0.085586,2.55,7.2719,15/9-F-10,0.808667,0.0780109,0.0526318,0.176247
16136.5,16.7187,0.084824,2.55,7.3767,15/9-F-10,0.753473,0.0795583,0.0444947,0.218014
16137,15.8436,0.086178,2.55,7.2816,15/9-F-10,0.761166,0.081501,0.0386993,0.235264
16137.5,16.07,0.0827,2.56,6.94,15/9-F-10,0.867904,0.0763105,0.0401987,0.134997
16138,16.7934,0.083687,2.5602,7.1353,15/9-F-10,0.854888,0.0755749,0.0449894,0.134544
16138.5,16.958,0.082678,2.57,7.4657,15/9-F-10,0.860969,0.0716496,0.0460795,0.104583
16139,15.6245,0.07563,2.57,7.6467,15/9-F-10,0.88948,0.070553,0.0372483,0.089747
16139.5,14.03,0.0741,2.57,7.67,15/9-F-10,0.797865,0.0723189,0.0266887,0.121975
16140,13.8251,0.075184,2.56,7.8817,15/9-F-10,0.810097,0.0764003,0.0253318,0.151056
16140.5,14.2088,0.074003,2.56,8.0084,15/9-F-10,0.823928,0.0752758,0.0278728,0.137317
16141,14.5136,0.074098,2.56,7.9512,15/9-F-10,0.823636,0.0748478,0.0298914,0.134492
16141.5,12.7296,0.070917,2.5699,7.9798,15/9-F-10,0.863075,0.0729235,0.0180768,0.106329
16142,11.5606,0.071057,2.5801,7.6877,15/9-F-10,0.886479,0.0714366,0.0103351,0.0904336
16142.5,11.6465,0.067083,2.59,7.4742,15/9-F-10,0.95068,0.0662995,0.010904,0.0562666
16143,12.6561,0.066416,2.59,7.6362,15/9-F-10,0.983082,0.0644537,0.0175901,0.0469732
16143.5,13.5232,0.067789,2.59,7.64,15/9-F-10,0.985004,0.0637376,0.0233325,0.0450206
16144,13.6317,0.06849,2.5798,7.7598,15/9-F-10,0.927212,0.0672073,0.024051,0.0645893
16144.5,13.8364,0.067354,2.56,7.7389,15/9-F-10,0.872824,0.0728133,0.0254066,0.104821
16145,13.684,0.06964,2.56,7.6912,15/9-F-10,0.864288,0.0741028,0.0243974,0.11545
16145.5,12.8984,0.072965,2.56,7.7098,15/9-F-10,0.837266,0.0768295,0.0191947,0.143213
16146,11.6769,0.072129,2.5599,7.6706,15/9-F-10,0.829977,0.0783685,0.0111053,0.156749
16146.5,11.1124,0.077546,2.5502,7.7768,15/9-F-10,0.772907,0.0848527,0.00736689,0.256545
16147,11.703,0.074974,2.5597,7.6244,15/9-F-10,0.819668,0.079667,0.0112781,0.173113
16147.5,12.6869,0.07934,2.56,7.472,15/9-F-10,0.81823,0.0799983,0.017794,0.179353
16148,13.64,0.0807,2.57,7.34,15/9-F-10,0.854155,0.0758395,0.024106,0.131114
16148.5,13.7817,0.08379,2.5698,7.2379,15/9-F-10,0.843764,0.0770398,0.0250444,0.14448
16149,14.4199,0.077789,2.5603,7.1236,15/9-F-10,0.849652,0.0765548,0.0292709,0.1397
16149.5,13.6626,0.083209,2.5698,7.0806,15/9-F-10,0.84596,0.0769677,0.0242556,0.142895
16150,13.6,0.0897,2.56,6.91,15/9-F-10,0.79089,0.0831315,0.0238411,0.231032
16150.5,13.2759,0.083342,2.56,6.8192,15/9-F-10,0.828601,0.08086,0.0216947,0.184996
16151,14.8931,0.091968,2.5597,6.7676,15/9-F-10,0.795508,0.0822534,0.0324046,0.221572
16151.5,15.6265,0.087777,2.5502,6.6914,15/9-F-10,0.790717,0.082472,0.0372616,0.229257
16152,17.79,0.0859,2.55,6.76,15/9-F-10,0.807792,0.0783933,0.0515894,0.180162
16152.5,19.2325,0.091192,2.56,6.7791,15/9-F-10,0.834308,0.0752287,0.0611424,0.143177
16153,19.3433,0.090628,2.56,6.7191,15/9-F-10,0.845637,0.0748118,0.0618762,0.136137
16153.5,16.6858,0.09158,2.56,7.0334,15/9-F-10,0.806364,0.0792702,0.0442768,0.187184
16154,14.1831,0.083842,2.56,6.6819,15/9-F-10,0.846049,0.0796973,0.0277026,0.168309
16154.5,13.3737,0.080314,2.56,7.1929,15/9-F-10,0.827469,0.079379,0.0223424,0.170922
16155,12.7525,0.072363,2.56,7.4633,15/9-F-10,0.858294,0.076783,0.0182285,0.135644
16155.5,11.3237,0.074744,2.56,7.5871,15/9-F-10,0.816967,0.0800475,0.00876622,0.177135
16156,10.1194,0.068848,2.5699,7.5404,15/9-F-10,0.874999,0.0760096,0.000790729,0.120387
16156.5,9.7399,0.069098,2.5799,7.5997,15/9-F-10,0.909978,0.0730202,0,0.0927754
16157,9.7352,0.068994,2.5696,7.5577,15/9-F-10,0.873119,0.0763567,0,0.123215
16157.5,9.9543,0.072995,2.5505,7.4625,15/9-F-10,0.789082,0.0844319,0,0.237156
16158,10.0391,0.077651,2.5401,7.5095,15/9-F-10,0.739948,0.0898888,0.000258938,0.357682
16158.5,10.4715,0.076205,2.53,7.44,15/9-F-10,0.723809,0.0919174,0.00312252,0.415679
16159,10.771,0.077302,2.5302,7.4416,15/9-F-10,0.724454,0.0918835,0.00510596,0.415903
16159.5,11.7711,0.08216,2.5397,7.5178,15/9-F-10,0.739098,0.0893689,0.0117291,0.357423
16160,10.764,0.084471,2.54,7.4707,15/9-F-10,0.721982,0.0918269,0.0050596,0.41756
16160.5,10.27,0.0846,2.54,7.33,15/9-F-10,0.711464,0.0926363,0.00178808,0.444391
16161,10.1128,0.084625,2.5603,7.3009,15/9-F-10,0.76617,0.0861187,0.000747018,0.275383
16161.5,11.351,0.080529,2.5794,7.3485,15/9-F-10,0.855182,0.0766582,0.00894702,0.133108
16162,12.3838,0.07607,2.5898,7.4189,15/9-F-10,0.925434,0.0698292,0.0157868,0.075735
16162.5,12.43,0.0763,2.58,7.4,15/9-F-10,0.881059,0.0724537,0.0160927,0.0987081
16163,12.4218,0.07645,2.58,7.2605,15/9-F-10,0.888066,0.0725318,0.0160384,0.0976185
16163.5,12.5423,0.07346,2.58,7.2873,15/9-F-10,0.925776,0.0710328,0.0168364,0.0819034
16164,12.9328,0.075365,2.58,7.2016,15/9-F-10,0.907865,0.0712773,0.0194225,0.0869507
16164.5,13.58,0.081,2.57,7.13,15/9-F-10,0.846476,0.0760623,0.0237086,0.135168
16165,14.5473,0.087909,2.55,6.7388,15/9-F-10,0.775462,0.0842418,0.0301146,0.258412
16165.5,15.8528,0.088473,2.5503,6.6409,15/9-F-10,0.791418,0.0823997,0.0387603,0.22866
16166,16.6434,0.084092,2.5598,6.3266,15/9-F-10,0.877793,0.0761162,0.043996,0.131505
16166.5,16.1229,0.077137,2.5699,6.4394,15/9-F-10,0.945349,0.0704954,0.040549,0.0797068
16167,14.1029,0.080728,2.56,6.2599,15/9-F-10,0.865801,0.0784471,0.0271715,0.149516
16167.5,13.4507,0.083205,2.5597,6.2508,15/9-F-10,0.840271,0.0806332,0.0228523,0.178054
16168,13.8603,0.079586,2.5502,6.2793,15/9-F-10,0.851539,0.0815442,0.0255649,0.183381
16168.5,15.3282,0.082774,2.55,6.2403,15/9-F-10,0.857932,0.0807788,0.0352861,0.176659
16169,16.5136,0.082722,2.55,6.0878,15/9-F-10,0.858577,0.0789334,0.0431364,0.161591
16169.5,15.6635,0.085444,2.55,5.8082,15/9-F-10,0.860784,0.0814516,0.0375066,0.183005
16170,13.2727,0.083063,2.55,5.732,15/9-F-10,0.858733,0.0840556,0.0216735,0.205053
16170.5,10.7663,0.084979,2.55,5.5618,15/9-F-10,0.838456,0.0887142,0.00507484,0.265111
16171,10.5251,0.085627,2.56,5.4798,15/9-F-10,0.891746,0.086027,0.00347748,0.203424
16171.5,11.4756,0.090756,2.5598,5.437,15/9-F-10,0.866105,0.0870873,0.00977219,0.230773
16172,11.2661,0.093423,2.5503,5.2941,15/9-F-10,0.835342,0.0914976,0.00838477,0.308979
16172.5,11.0923,0.096756,2.5303,5.1321,15/9-F-10,0.77807,0.0999046,0.00723378,0.527719
16173,10.63,0.0988,2.52,4.88,15/9-F-10,0.772098,0.104949,0.00417219,0.664799
16173.5,10.1664,0.100828,2.5202,4.5676,15/9-F-10,0.775019,0.10645,0.00110199,0.699019
16174,8.8805,0.102352,2.5297,4.4342,15/9-F-10,0.822203,0.104137,0,0.561394
16174.5,9.1057,0.104958,2.5202,4.2332,15/9-F-10,0.789511,0.108456,0,0.731003
